p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
0	1.00797643444034	0.897	0.581	0	cluster_9	KLF10	1.45420260330001
0	0.96240985824734	0.91	0.597	0	cluster_9	HES1	1.38846392979609
0	0.934531867843625	0.897	0.584	0	cluster_9	GADD45B	1.3482444912907
0	0.924463825358382	0.954	0.752	0	cluster_9	CITED2	1.33371937632578
0	0.91411900797469	0.979	0.863	0	cluster_9	RND3	1.31879495958742
0	0.894277088029287	0.952	0.784	0	cluster_9	SNHG17	1.29016912008048
0	0.892730960547084	0.72	0.305	0	cluster_9	ADAMTS5	1.28793852962932
0	0.876148135131695	0.952	0.86	0	cluster_9	SNHG1	1.26401456963861
0	0.853736789528136	0.631	0.208	0	cluster_9	AC100800.1	1.23168183247671
0	0.852094266732312	0.986	0.949	0	cluster_9	TRA2B	1.22931217298462
0	0.849649810842316	0.979	0.862	0	cluster_9	ID2	1.22578556859446
0	0.835363565807645	0.984	0.898	0	cluster_9	CCNL1	1.20517487373001
0	0.818915561279292	1	0.997	0	cluster_9	ID1	1.18144541916444
0	0.808605261658416	0.978	0.88	0	cluster_9	TAF1D	1.16657080103132
1.02455472457504e-287	0.807055019124864	0.85	0.583	2.41907616019413e-283	cluster_9	SLC30A1	1.16433427381599
0	0.802704055761301	0.864	0.502	0	cluster_9	CSRNP1	1.15805716054829
0	0.789779690893925	0.974	0.883	0	cluster_9	OSER1	1.13941124344748
3.3567079183479e-263	0.754203329126984	0.787	0.438	7.92552306601124e-259	cluster_9	ANKRD1	1.08808540275345
6.41088538140143e-290	0.753078347645668	0.968	0.874	1.51367414740269e-285	cluster_9	SNHG15	1.08646239754926
0	0.739063393664474	1	0.997	0	cluster_9	EIF4A2	1.0662430929423
3.47036654936575e-298	0.728155676583953	0.964	0.89	8.19388245970747e-294	cluster_9	JUNB	1.05050658360282
0	0.726750859729311	0.914	0.655	0	cluster_9	TRA2A	1.04847986129327
0	0.725723626662306	0.823	0.475	0	cluster_9	ARL4A	1.04699787724166
1.60875504434629e-297	0.723485027512588	0.963	0.829	3.79843153520603e-293	cluster_9	EFNB2	1.04376826134983
0	0.721907873638757	0.86	0.529	0	cluster_9	CLK4	1.04149290927733
0	0.711229283652651	0.823	0.426	0	cluster_9	AC095055.1	1.02608696046069
0	0.706045166305194	0.973	0.902	0	cluster_9	EID2	1.01860786007213
1.10157986894904e-249	0.704458649349257	0.868	0.578	2.60094022857559e-245	cluster_9	GATA2	1.01631899992751
5.85135291970436e-201	0.691612366178974	0.705	0.379	1.3815629378714e-196	cluster_9	ADM	0.997785730903888
2.55511869052023e-260	0.678342179912633	0.77	0.448	6.03289074018731e-256	cluster_9	HIST1H4H	0.978640898985765
4.4253899518876e-285	0.669919767136578	0.746	0.379	1.04487882154018e-280	cluster_9	NR1D1	0.96648992584143
9.01470266052845e-272	0.663838329054623	0.805	0.455	2.12846144517737e-267	cluster_9	DLX2	0.95771626527912
0	0.661411468412355	0.996	0.994	0	cluster_9	EIF5	0.954215045465592
2.20034290612747e-186	0.655730489240678	0.876	0.718	5.19522963565757e-182	cluster_9	CEBPD	0.94601912498722
6.38331414808578e-228	0.655468423273815	0.933	0.712	1.50716430350453e-223	cluster_9	MT1F	0.94564104371644
0	0.648641397552733	0.859	0.505	0	cluster_9	NUAK2	0.935791727564614
0	0.638689903403446	1	0.998	0	cluster_9	SRSF2	0.921434756306003
1.70491050351749e-178	0.637427320905033	0.931	0.757	4.02546418985514e-174	cluster_9	IER3	0.919613234796829
4.12692240101535e-273	0.636963625466054	1	0.997	9.74407648103734e-269	cluster_9	SNHG8	0.918944263686531
2.39984441923528e-301	0.63458952997587	0.925	0.693	5.66627265825641e-297	cluster_9	SMAD7	0.915519167896246
4.61957983232578e-289	0.631765960319321	0.91	0.613	1.09072899421044e-284	cluster_9	PPP1R15A	0.911445617955138
1.44829084138716e-191	0.629966859656525	0.891	0.637	3.41955950559922e-187	cluster_9	SNAPC1	0.908850064350862
